Lookup ID,Age,Gender,Marital status,City,State,Country,Email,Class of,College,Degree,Enrolled Via,Enrollment Date,Total Donation Amount,Cumulative Lifetime Donation Years,Consecutive Years of Giving,If Donated
11751830,62,Male,Married,West Covina,California,United States,Yes,1994,,BA: Bachelor of Arts,No record,1900-01-01 00:00:00,0,0,0,0
10523287,78,Male,Married,Scottsdale,Arizona,United States,Yes,1966,"1KL-Agr, Consumer, & Env Sciences",BS: Bachelor of Science,No record,1900-01-01 00:00:00,0,0,0,0
10936700,33,Male,Unknown,Hebron,Kentucky,United States,Yes,2014,2FT-Liberal Arts & Sciences,BA: Bachelor of Arts,Main site,2022-04-16 00:00:00,0,0,0,0
11751484,48,Male,Married,Newton,Illinois,United States,Yes,1995,1LE-Institute of Aviation,AVIPC: Aviation Certificate: Professional Pilot,Main site,2022-02-07 00:00:00,70,2,1,1
11471795,49,Male,Married,Tallahassee,Florida,United States,Yes,,,JD: Juris Doctor,Main site,2022-11-07 00:00:00,0,0,0,0
11748021,50,Male,Single,River Forest,Illinois,United States,Yes,1994,1KM-Gies College of Business,BS: Bachelor of Science,Main site,2022-03-13 00:00:00,2468,5,2,1
10962806,42,Male,Married,Mahomet,Illinois,United States,Yes,2001,,AA: Associate in Arts,Main site,2022-02-07 00:00:00,8136,6,3,1
11372530,84,Male,Married,Lavernia,Texas,United States,Yes,1962,1KP-Grainger Engineering,MS: Master of Science,No record,1900-01-01 00:00:00,0,0,0,0
11363286,48,Female,Unknown,Chicago,Illinois,United States,Yes,1997,1KV-Liberal Arts & Sciences,BALAS: Bachelor of Arts in Liberal Arts & Sciences,No record,1900-01-01 00:00:00,0,0,0,0
11738834,64,Female,Married,Mishicot,Wisconsin,United States,Yes,1981,1KR-Fine & Applied Arts,BME: Bachelor of Music Education,No record,1900-01-01 00:00:00,0,0,0,0
11496467,73,Female,Widow/er,Arlington,Virginia,United States,Yes,,,BS: Bachelor of Science,No record,1900-01-01 00:00:00,0,0,0,0
11391386,51,Female,Married,Western Springs,Illinois,United States,Yes,1993,1KT-College of Media,BS: Bachelor of Science,Back to School '22,2022-08-24 00:00:00,0,0,0,0
11417996,71,Male,Married,Tucson,Arizona,United States,Yes,1974,"1KL-Agr, Consumer, & Env Sciences",BS: Bachelor of Science,No record,1900-01-01 00:00:00,0,0,0,0
11103109,35,Female,Single,Chennai,Tamil Nadu,India,Yes,2015,1KP-Grainger Engineering,MS: Master of Science,No record,1900-01-01 00:00:00,0,0,0,0
11310615,43,Male,Single,Fort Worth,Texas,United States,Yes,2002,1KV-Liberal Arts & Sciences,BALAS: Bachelor of Arts in Liberal Arts & Sciences,No record,1900-01-01 00:00:00,0,0,0,0
11387117,50,Female,Divorced,Pittsburgh,Pennsylvania,United States,Yes,1994,1KV-Liberal Arts & Sciences,BALAS: Bachelor of Arts in Liberal Arts & Sciences,Main site,2022-03-20 00:00:00,1228,8,1,1
11430112,76,Male,Married,Raleigh,North Carolina,United States,Yes,1970,"1KL-Agr, Consumer, & Env Sciences",MS: Master of Science,No record,1900-01-01 00:00:00,0,0,0,0
12015810,62,Male,Single,Hanover,New Hampshire,United States,Yes,1985,1KP-Grainger Engineering,BS: Bachelor of Science,No record,1900-01-01 00:00:00,0,0,0,0
11413808,53,Female,Married,Bloomington,Illinois,United States,Yes,,,JD: Juris Doctor,Main site,2022-02-09 00:00:00,115,3,2,1
11770171,45,Male,Married,Los Altos Hills,California,United States,Yes,2000,1KV-Liberal Arts & Sciences,BALAS: Bachelor of Arts in Liberal Arts & Sciences,No record,1900-01-01 00:00:00,0,0,0,0
13708492,52,Male,Unknown,Suwanee,Georgia,United States,Yes,2019,1KP-Grainger Engineering,MCS: Master of Computer Science,Main site,2022-02-27 00:00:00,50,1,1,1
11468249,66,Female,Married,Golconda,Illinois,United States,Yes,1998,4PE-Business and Management,BA: Bachelor of Arts,No record,1900-01-01 00:00:00,0,0,0,0
11431063,55,Female,Divorced,Santa Clara,California,United States,Yes,1989,1KP-Grainger Engineering,BS: Bachelor of Science,No record,1900-01-01 00:00:00,0,0,0,0
11454125,62,Female,Married,Chicago,Illinois,United States,Yes,1980,1KV-Liberal Arts & Sciences,BALAS: Bachelor of Arts in Liberal Arts & Sciences,Membership Event '22,2022-07-06 00:00:00,0,0,0,0
11586621,61,Female,Married,Round Hill,Virginia,United States,Yes,1984,1KP-Grainger Engineering,BS: Bachelor of Science,Main site,2022-11-06 00:00:00,0,0,0,0
11134899,54,Female,Married,Monticello,Arkansas,United States,Yes,1994,1KR-Fine & Applied Arts,,Main site,2022-12-16 00:00:00,0,0,0,0
11531747,55,Male,Married,Kentfield,California,United States,Yes,1989,,BS: Bachelor of Science,No record,1900-01-01 00:00:00,0,0,0,0
11383050,72,Male,Widow/er,New Bedford,Massachusetts,United States,Yes,1974,1KP-Grainger Engineering,MS: Master of Science,Main site,2022-02-18 00:00:00,6475,19,1,1
10703472,34,Female,Married,East Peoria,Illinois,United States,Yes,2010,1KV-Liberal Arts & Sciences,BALAS: Bachelor of Arts in Liberal Arts & Sciences,Main site,2022-03-11 00:00:00,485.5,5,4,1
13652110,23,Male,Unknown,Bloomingdale,Illinois,United States,Yes,2021,1KV-Liberal Arts & Sciences,BALAS: BA  Liberal Arts and Science,Main site,2022-03-13 00:00:00,68,2,2,1
14339066,0,Unknown,Unknown,Champaign,Illinois,United States,Yes,,,,Main site,2022-12-25 00:00:00,0,0,0,0
11949766,40,Male,Unknown,Dixon,Illinois,United States,Yes,2004,1KM-Gies College of Business,BS: Bachelor of Science,No record,1900-01-01 00:00:00,0,0,0,0
13706535,43,Female,Unknown,Madison,Wisconsin,United States,Yes,2019,1KM-Gies College of Business,MS: Master of Science,Main site,2022-03-13 00:00:00,18,1,1,1
12066750,42,Female,Married,Chicago,Illinois,United States,Yes,2002,1KM-Gies College of Business,BS: Bachelor of Science,Main site,2022-02-07 00:00:00,503.75,9,2,1
10747765,35,Male,Married,Springfield,Illinois,United States,Yes,2009,1KV-Liberal Arts & Sciences,BALAS: Bachelor of Arts in Liberal Arts & Sciences,No record,1900-01-01 00:00:00,0,0,0,0
11081733,27,Male,Unknown,Minneapolis,Minnesota,United States,Yes,2018,1KP-Grainger Engineering,BS: Bachelor of Science,Main site,2022-10-31 00:00:00,0,0,0,0
11400873,82,Female,Married,Rock Falls,Illinois,United States,Yes,,,,No record,1900-01-01 00:00:00,0,0,0,0
11427602,76,Male,Married,Wellesley Hills,Massachusetts,United States,Yes,,,,Back to School '22,2022-08-24 00:00:00,0,0,0,0
14130731,40,Male,Unknown,Guwahati,,India,Yes,2021,1KM-Gies College of Business,MS: Master of Science,No record,1900-01-01 00:00:00,50,1,1,1
10519646,80,Male,Married,Oak Lawn,Illinois,United States,Yes,1965,1KM-Gies College of Business,BS: Bachelor of Science,Main site,2022-06-29 00:00:00,0,0,0,0
11318311,47,Male,Married,Naperville,Illinois,United States,Yes,1997,1KM-Gies College of Business,BS: Bachelor of Science,Main site,2022-11-05 00:00:00,0,0,0,0
10748753,38,Female,Unknown,San Diego,California,United States,Yes,2007,1KT-College of Media,BSJ: Bachelor of Science in Journalism,Holiday Promo '22,2022-12-01 00:00:00,0,0,0,0
12066293,51,Male,Married,Saint Louis,Missouri,United States,Yes,1993,1KV-Liberal Arts & Sciences,BS: Bachelor of Science,Main site,2022-04-09 00:00:00,0,0,0,0
11600454,53,Female,Married,Phoenix,Arizona,United States,Yes,1991,1KY-Applied Health Sciences,BS: Bachelor of Science,No record,1900-01-01 00:00:00,0,0,0,0
11423112,72,Female,Widow/er,Campbell,California,United States,Yes,1972,1KV-Liberal Arts & Sciences,BA: Bachelor of Arts,Back to School '22,2022-08-24 00:00:00,0,0,0,0
11362728,50,Male,Married,Champaign,Illinois,United States,Yes,,,,No record,1900-01-01 00:00:00,0,0,0,0
11486016,71,Male,Married,Metamora,Illinois,United States,Yes,1974,"1KL-Agr, Consumer, & Env Sciences",BS: Bachelor of Science,No record,1900-01-01 00:00:00,0,0,0,0
11314106,76,Female,Widow/er,Savoy,Illinois,United States,Yes,1990,1KN-Education,PHD: Doctor of Philosophy,Main site,2022-03-13 00:00:00,9386.5,31,29,1
10548511,82,Male,Widow/er,San Marcos,Texas,United States,Yes,1962,,BS: Bachelor of Science,No record,1900-01-01 00:00:00,0,0,0,0
11380830,47,Female,Married,Danville,California,United States,Yes,1998,1KV-Liberal Arts & Sciences,BALAS: Bachelor of Arts in Liberal Arts & Sciences,Main site,2022-09-01 00:00:00,0,0,0,0
11533340,52,Female,Single,Pearland,Texas,United States,Yes,1993,1KP-Grainger Engineering,BS: Bachelor of Science,No record,1900-01-01 00:00:00,0,0,0,0
10984199,48,Male,Unknown,Morton,Illinois,United States,Yes,2014,1KM-Gies College of Business,MBA: Master of Business Administration,Main site,2022-11-07 00:00:00,0,0,0,0
10962607,32,Male,Unknown,Royal Oak,Michigan,United States,Yes,2014,"1KL-Agr, Consumer, & Env Sciences",BS: Bachelor of Science,No record,1900-01-01 00:00:00,0,0,0,0
11444477,63,Male,Single,Portland,Oregon,United States,Yes,,,,Main site,2022-03-07 00:00:00,4648.75,27,18,1
11451773,52,Female,Married,Arlington Heights,Illinois,United States,Yes,,,MS: Master of Science,No record,1900-01-01 00:00:00,0,0,0,0
10609409,38,Female,Unknown,Chicago,Illinois,United States,Yes,2013,1KV-Liberal Arts & Sciences,BALAS: Bachelor of Arts in Liberal Arts & Sciences,No record,1900-01-01 00:00:00,0,0,0,0
10645258,39,Female,Married,Fisher,Illinois,United States,Yes,2005,1KV-Liberal Arts & Sciences,BSLAS: Bachelor of Science Liberal Arts & Sciences,Holiday Promo '22,2022-12-05 00:00:00,0,0,0,0
11569810,64,Male,Divorced,Olympia Fields,Illinois,United States,Yes,1980,1KR-Fine & Applied Arts,BS: Bachelor of Science,No record,1900-01-01 00:00:00,0,0,0,0
12024375,49,Male,Single,Evans,Georgia,United States,Yes,1995,1KP-Grainger Engineering,BS: Bachelor of Science,Main site,2022-03-15 00:00:00,268,5,1,1
11789678,43,Male,Married,Quincy,Illinois,United States,Yes,2001,1KV-Liberal Arts & Sciences,BALAS: Bachelor of Arts in Liberal Arts & Sciences,Back to School '22,2022-08-24 00:00:00,0,0,0,0
10814601,32,Female,Unknown,North Hollywood,California,United States,Yes,2012,1KT-College of Media,BS: Bachelor of Science,Main site,2022-10-27 00:00:00,0,0,0,0
11720760,48,Male,Single,New Lenox,Illinois,United States,Yes,1996,1KV-Liberal Arts & Sciences,BALAS: Bachelor of Arts in Liberal Arts & Sciences,Main site,2022-04-08 00:00:00,0,0,0,0
14338654,0,Male,Unknown,Pontiac,Illinois,United States,Yes,,,,Main site,2022-12-20 00:00:00,0,0,0,0
11717698,52,Male,Married,Shawnee,Kansas,United States,Yes,1995,1KM-Gies College of Business,BS: Bachelor of Science,Main site,2022-03-17 00:00:00,618,7,2,1
11549320,74,Male,Single,White Plains,New York,United States,Yes,1971,1KY-Applied Health Sciences,BS: Bachelor of Science,No record,1900-01-01 00:00:00,0,0,0,0
11746100,55,Male,Unknown,Danville,Illinois,United States,Yes,1990,1KV-Liberal Arts & Sciences,BALAS: Bachelor of Arts in Liberal Arts & Sciences,No record,1900-01-01 00:00:00,0,0,0,0
11372295,58,Male,Single,Sunnyvale,California,United States,Yes,1991,1KV-Liberal Arts & Sciences,MS: Master of Science,No record,1900-01-01 00:00:00,0,0,0,0
11426785,66,Male,Married,Sterling,Illinois,United States,Yes,,,BA: Bachelor of Arts,Main site,2022-09-13 00:00:00,0,0,0,0
10675024,45,Male,Married,Saint Louis,Missouri,United States,Yes,2000,1KR-Fine & Applied Arts,BMUS: Bachelor of Music,Main site,2022-02-23 00:00:00,10433,11,4,1
11721171,47,Male,Single,Downers Grove,Illinois,United States,Yes,1998,1KV-Liberal Arts & Sciences,BALAS: Bachelor of Arts in Liberal Arts & Sciences,Back to School '22,2022-08-24 00:00:00,0,0,0,0
12067334,61,Male,Married,Northbrook,Illinois,United States,Yes,1984,1KM-Gies College of Business,BS: Bachelor of Science,Holiday Promo '22,2022-11-05 00:00:00,0,0,0,0
10746772,35,Male,Married,Des Plaines,Illinois,United States,Yes,2008,1KV-Liberal Arts & Sciences,BALAS: Bachelor of Arts in Liberal Arts & Sciences,Main site,2022-02-07 00:00:00,150,2,2,1
11549473,72,Male,Married,Parker,Colorado,United States,Yes,1973,1KP-Grainger Engineering,BS: Bachelor of Science,No record,1900-01-01 00:00:00,0,0,0,0
11439557,76,Female,Married,Urbana,Illinois,United States,Yes,1991,1KV-Liberal Arts & Sciences,BS: Bachelor of Science,Main site,2022-12-02 00:00:00,0,0,0,0
14327419,0,Male,Unknown,Glen Ellyn,Illinois,United States,Yes,,,,No record,1900-01-01 00:00:00,0,0,0,0
14271819,0,Female,Unknown,Chana,Illinois,United States,Yes,,,,Main site,2022-08-20 00:00:00,0,0,0,0
11695046,78,Male,Married,Scottsdale,Arizona,United States,Yes,,,,Main site,2022-11-22 00:00:00,0,0,0,0
11700269,40,Male,Unknown,Montclair,New Jersey,United States,Yes,2005,1KV-Liberal Arts & Sciences,BSLAS: Bachelor of Science Liberal Arts & Sciences,Main site,2022-03-14 00:00:00,6018,14,12,1
11434299,62,Male,Married,Bethesda,Maryland,United States,Yes,1985,1KP-Grainger Engineering,MS: Master of Science,Main site,2022-02-07 00:00:00,3215,29,15,1
10699701,37,Male,Married,Saint Louis,Missouri,United States,Yes,,,,No record,1900-01-01 00:00:00,0,0,0,0
11425623,67,Female,Married,Lombard,Illinois,United States,Yes,,,,No record,1900-01-01 00:00:00,0,0,0,0
11425749,72,Female,Married,Surprise,Arizona,United States,Yes,1972,"1KL-Agr, Consumer, & Env Sciences",BS: Bachelor of Science,Main site,2022-07-16 00:00:00,0,0,0,0
11372639,71,Male,Widow/er,Cisco,Illinois,United States,Yes,1995,"1KL-Agr, Consumer, & Env Sciences",MS: Master of Science,Homecoming '22,2022-10-10 00:00:00,0,0,0,0
13501879,25,Male,Single,Champaign,Illinois,United States,Yes,2020,1KY-Applied Health Sciences,BS: Bachelor of Science,Homecoming '22,2022-10-17 00:00:00,0,0,0,0
11405243,64,Male,Married,Chicago,Illinois,United States,Yes,1980,1KM-Gies College of Business,BS: Bachelor of Science,Main site,2022-02-09 00:00:00,22947.68,20,20,1
11715996,56,Male,Single,Hayward,California,United States,Yes,1992,1KP-Grainger Engineering,BS: Bachelor of Science,No record,1900-01-01 00:00:00,0,0,0,0
11475516,65,Female,Married,Western Springs,Illinois,United States,Yes,,,MBA: Master of Business Administration,No record,1900-01-01 00:00:00,0,0,0,0
10749466,37,Male,Married,Hoffman Estates,Illinois,United States,Yes,2008,1KM-Gies College of Business,BS: Bachelor of Science,Main site,2022-06-30 00:00:00,0,0,0,0
13934493,37,Male,Unknown,Oak Grove,Minnesota,United States,Yes,2022,1KM-Gies College of Business,MS: Master of Science,No record,1900-01-01 00:00:00,0,0,0,0
10809076,37,Female,Married,Los Angeles,California,United States,Yes,2009,1LG-School of Labor & Empl. Rel.,MHRIR: Master of Human Resources & Industrial Relations,Main site,2022-03-13 00:00:00,68,2,1,1
11756310,49,Female,Married,Milford,Illinois,United States,Yes,,,BSW: Bachelor of Social Work,Main site,2022-03-13 00:00:00,305,5,3,1
11670099,43,Male,Single,Peoria,Illinois,United States,Yes,2002,1KR-Fine & Applied Arts,BMUS: Bachelor of Music,Back to School '22,2022-09-12 00:00:00,0,0,0,0
11436927,58,Female,Married,Geneseo,Illinois,United States,Yes,1986,1KM-Gies College of Business,BS: Bachelor of Science,Main site,2022-04-18 00:00:00,0,0,0,0
14323704,0,Female,Unknown,Glen Ellyn,Illinois,United States,Yes,,,,No record,1900-01-01 00:00:00,0,0,0,0
11379759,72,Male,Married,Lakeside,Michigan,United States,Yes,1972,1KM-Gies College of Business,BS: Bachelor of Science,No record,1900-01-01 00:00:00,0,0,0,0
10642674,46,Male,Married,Champaign,Illinois,United States,Yes,2007,"1KL-Agr, Consumer, & Env Sciences",BS: Bachelor of Science,No record,1900-01-01 00:00:00,0,0,0,0
11504588,62,Male,Married,Morton Grove,Illinois,United States,Yes,1982,,BS: Bachelor of Science,Main site,2022-02-17 00:00:00,32500,30,30,1
11395125,76,Male,Married,Peoria,Illinois,United States,Yes,1969,1KM-Gies College of Business,BS: Bachelor of Science,No record,1900-01-01 00:00:00,0,0,0,0
11383084,77,Male,Married,Northbrook,Illinois,United States,Yes,1967,1KV-Liberal Arts & Sciences,BALAS: Bachelor of Arts in Liberal Arts & Sciences,No record,1900-01-01 00:00:00,0,0,0,0
11413167,74,Female,Widow/er,Bloomington,Illinois,United States,Yes,1970,1KY-Applied Health Sciences,BS: Bachelor of Science,Main site,2022-02-07 00:00:00,2113,24,2,1
12021368,53,Female,Married,Wadsworth,Illinois,United States,Yes,1992,1KY-Applied Health Sciences,BS: Bachelor of Science,Homecoming '22,2022-10-10 00:00:00,0,0,0,0
11601451,53,Female,Married,Flossmoor,Illinois,United States,Yes,1992,1KM-Gies College of Business,BS: Bachelor of Science,Main site,2022-02-12 00:00:00,803.75,3,3,1
11703222,70,Male,Life Partner,Carlinville,Illinois,United States,Yes,1975,1KM-Gies College of Business,BS: Bachelor of Science,Main site,2022-02-07 00:00:00,2561,8,1,1
11437483,78,Male,Married,Baldwinsville,New York,United States,Yes,1967,1KV-Liberal Arts & Sciences,BA: Bachelor of Arts,No record,1900-01-01 00:00:00,0,0,0,0
11382338,57,Male,Married,Columbia,Missouri,United States,Yes,1992,1KP-Grainger Engineering,MS: Master of Science,No record,1900-01-01 00:00:00,0,0,0,0
11434612,68,Male,Widow/er,Kennesaw,Georgia,United States,Yes,1977,1KP-Grainger Engineering,BS: Bachelor of Science,Holiday Promo '22,2022-11-10 00:00:00,0,0,0,0
11435903,64,Male,Married,Bedford,Texas,United States,Yes,1981,1KP-Grainger Engineering,BS: Bachelor of Science,No record,1900-01-01 00:00:00,0,0,0,0
11564988,69,Female,Married,Champaign,Illinois,United States,Yes,1980,1KN-Education,EDM: Masters in Education,Main site,2022-02-13 00:00:00,18479.17,17,9,1
11478154,86,Male,Widow/er,Danville,Illinois,United States,Yes,1958,"1KL-Agr, Consumer, & Env Sciences",BS: Bachelor of Science,Main site,2022-08-29 00:00:00,0,0,0,0
10748998,34,Male,Unknown,Sleepy Hollow,Illinois,United States,Yes,2011,"1KL-Agr, Consumer, & Env Sciences",BS: Bachelor of Science,Main site,2022-03-11 00:00:00,50,1,1,1
11425874,76,Male,Married,Champaign,Illinois,United States,Yes,1968,,BS: Bachelor of Science,Main site,2022-03-03 00:00:00,48689.5,35,35,1
11744653,78,Female,Single,Champaign,Illinois,United States,Yes,1986,1KN-Education,PHD: Doctor of Philosophy,No record,1900-01-01 00:00:00,0,0,0,0
10987595,60,Male,Married,Mattoon,Illinois,United States,Yes,,,,Bowl Game Promo '22,2022-12-29 00:00:00,0,0,0,0
10534578,84,Male,Married,Spring Valley,Illinois,United States,Yes,1962,1KY-Applied Health Sciences,BS: Bachelor of Science,No record,1900-01-01 00:00:00,0,0,0,0
11653336,52,Female,Married,Naperville,Illinois,United States,Yes,,,MD: Doctor of Medicine,Main site,2022-02-07 00:00:00,250,5,1,1
11421669,52,Female,Married,Evergreen Park,Illinois,United States,Yes,1992,1KV-Liberal Arts & Sciences,BALAS: Bachelor of Arts in Liberal Arts & Sciences,No record,1900-01-01 00:00:00,0,0,0,0
10904787,30,Female,Married,Oak Park,Illinois,United States,Yes,2013,1KV-Liberal Arts & Sciences,BALAS: Bachelor of Arts in Liberal Arts & Sciences,Main site,2022-03-13 00:00:00,328,7,2,1
10803825,33,Female,Married,Fitchburg,Wisconsin,United States,Yes,2012,1KV-Liberal Arts & Sciences,BSLAS: Bachelor of Science Liberal Arts & Sciences,No record,1900-01-01 00:00:00,0,0,0,0
11309206,47,Female,Single,Bolingbrook,Illinois,United States,Yes,1997,1KV-Liberal Arts & Sciences,BALAS: Bachelor of Arts in Liberal Arts & Sciences,Main site,2022-11-05 00:00:00,0,0,0,0
11360994,74,Female,Widow/er,Champaign,Illinois,United States,Yes,1971,1KN-Education,BS: Bachelor of Science,No record,1900-01-01 00:00:00,0,0,0,0
11393178,71,Male,Married,Centralia,Illinois,United States,Yes,,,,Back to School '22,2022-08-24 00:00:00,0,0,0,0
11125079,25,Male,Unknown,Posen,Illinois,United States,Yes,2019,1KV-Liberal Arts & Sciences,BSLAS: BS  Liberal Arts and Science,Back to School '22,2022-08-24 00:00:00,0,0,0,0
11449056,75,Female,Married,Reston,Virginia,United States,Yes,1971,1KR-Fine & Applied Arts,BFA: Bachelor of Fine Arts,No record,1900-01-01 00:00:00,0,0,0,0
11720198,46,Female,Married,Eldridge,Iowa,United States,Yes,1998,1KV-Liberal Arts & Sciences,BS: Bachelor of Science,Main site,2022-03-13 00:00:00,13050,13,13,1
11311046,46,Female,Single,Richmond,Virginia,United States,Yes,1999,1KT-College of Media,BSJ: Bachelor of Science in Journalism,Main site,2022-04-26 00:00:00,0,0,0,0
11461346,54,Male,Married,Sugar Grove,Illinois,United States,Yes,1991,1KV-Liberal Arts & Sciences,BSLAS: Bachelor of Science Liberal Arts & Sciences,Bowl Game Promo '22,2022-12-22 00:00:00,0,0,0,0
11720941,57,Male,Single,Elkton,Maryland,United States,Yes,1988,,BA: Bachelor of Arts,No record,1900-01-01 00:00:00,0,0,0,0
10644119,38,Female,Unknown,Deland,Florida,United States,Yes,2005,1KY-Applied Health Sciences,BS: Bachelor of Science,Main site,2022-05-19 00:00:00,0,0,0,0
14335952,0,Male,Unknown,Loogootee,Indiana,United States,Yes,,,,Main site,2022-12-03 00:00:00,0,0,0,0
11324984,47,Male,Unknown,Frisco,Texas,United States,Yes,1998,"1KL-Agr, Consumer, & Env Sciences",BS: Bachelor of Science,No record,1900-01-01 00:00:00,0,0,0,0
11004599,33,Male,Unknown,Singapore,,Singapore,Yes,2012,1KU-Law,,No record,1900-01-01 00:00:00,18,1,1,1
11716292,52,Male,Married,Nashville,Tennessee,United States,Yes,1993,1KM-Gies College of Business,BS: Bachelor of Science,No record,1900-01-01 00:00:00,0,0,0,0
11721802,46,Female,Married,Shepherdsville,Kentucky,United States,Yes,1999,1KY-Applied Health Sciences,BS: Bachelor of Science,Main site,2022-02-07 00:00:00,453.75,2,2,1
11314814,55,Female,Unknown,Chicago,Illinois,United States,Yes,1991,1KV-Liberal Arts & Sciences,BSLAS: Bachelor of Science Liberal Arts & Sciences,Main site,2022-03-19 00:00:00,893.75,10,4,1
11404272,63,Female,Married,Lake Zurich,Illinois,United States,Yes,1981,1KN-Education,BS: Bachelor of Science,Holiday Promo '22,2022-12-01 00:00:00,0,0,0,0
11717087,53,Male,Married,Mableton,Georgia,United States,Yes,1992,1KP-Grainger Engineering,BS: Bachelor of Science,No record,1900-01-01 00:00:00,0,0,0,0
11766567,45,Male,Single,Urbana,Illinois,United States,Yes,2000,1KR-Fine & Applied Arts,BFA: Bachelor of Fine Arts,No record,1900-01-01 00:00:00,50,1,1,1
11745388,55,Male,Single,Richardson,Texas,United States,Yes,1989,1KP-Grainger Engineering,BS: Bachelor of Science,Bowl Game Promo '22,2022-12-19 00:00:00,0,0,0,0
11311721,57,Male,Single,Indianapolis,Indiana,United States,Yes,,,BA: Bachelor of Arts,No record,1900-01-01 00:00:00,0,0,0,0
13934588,42,Male,Unknown,Jewell,Iowa,United States,Yes,2021,1KM-Gies College of Business,MBA: Master of Business Admin,Main site,2022-03-17 00:00:00,18,1,1,1
11433856,78,Male,Widow/er,Charlotte,North Carolina,United States,Yes,,,,No record,1900-01-01 00:00:00,0,0,0,0
11609001,51,Female,Single,Saint Louis,Missouri,United States,Yes,1993,1KV-Liberal Arts & Sciences,BALAS: Bachelor of Arts in Liberal Arts & Sciences,No record,1900-01-01 00:00:00,0,0,0,0
12050609,41,Female,Unknown,Niles,Illinois,United States,Yes,2004,1KV-Liberal Arts & Sciences,BALAS: Bachelor of Arts in Liberal Arts & Sciences,No record,1900-01-01 00:00:00,0,0,0,0
10784197,71,Female,Unknown,Lombard,Illinois,United States,Yes,2011,"1KL-Agr, Consumer, & Env Sciences",MS: Master of Science,No record,1900-01-01 00:00:00,0,0,0,0
11572086,75,Male,Single,Evanston,Illinois,United States,Yes,1981,1KM-Gies College of Business,PHD: Doctor of Philosophy,No record,1900-01-01 00:00:00,0,0,0,0
11467304,68,Female,Married,Eau Claire,Wisconsin,United States,Yes,1986,1KR-Fine & Applied Arts,MS: Master of Science,No record,1900-01-01 00:00:00,0,0,0,0
11166156,39,Male,Married,Bartlett,Illinois,United States,Yes,2017,1KN-Education,EDM: Master of Education,Back to School '22,2022-08-17 00:00:00,0,0,0,0
11387285,74,Female,Single,Jackson,Mississippi,United States,Yes,,,,No record,1900-01-01 00:00:00,0,0,0,0
11432165,69,Female,Married,Durango,Colorado,United States,Yes,1974,,AB: Bachelor of Arts,Membership Event '22,2022-07-06 00:00:00,0,0,0,0
11494709,45,Female,Married,Chicago,Illinois,United States,Yes,1999,1KV-Liberal Arts & Sciences,BALAS: Bachelor of Arts in Liberal Arts & Sciences,Main site,2022-03-20 00:00:00,1196.75,17,16,1
10431557,74,Female,Widow/er,Silver Spring,Maryland,United States,Yes,1980,"1KL-Agr, Consumer, & Env Sciences",PHD: Doctor of Philosophy,Main site,2022-11-05 00:00:00,0,0,0,0
11958285,66,Male,Married,Macquarie,Australian Capital Territory,Australia,Yes,2000,1KM-Gies College of Business,MS: Master of Science,No record,1900-01-01 00:00:00,0,0,0,0
11736113,66,Female,Married,Walnut Hills,Ohio,United States,Yes,1979,1KP-Grainger Engineering,BS: Bachelor of Science,No record,1900-01-01 00:00:00,0,0,0,0
14266416,0,Male,Unknown,Secor,Illinois,United States,Yes,,,,Main site,2022-07-18 00:00:00,0,0,0,0
11411565,48,Male,Single,Bellevue,Washington,United States,Yes,1998,1KP-Grainger Engineering,BS: Bachelor of Science,Main site,2022-03-13 00:00:00,218,3,1,1
11395870,85,Male,Married,Fairfield,Illinois,United States,Yes,,,,No record,1900-01-01 00:00:00,0,0,0,0
11447193,58,Female,Single,Chicago,Illinois,United States,Yes,1986,1KM-Gies College of Business,BS: Bachelor of Science,Main site,2022-06-29 00:00:00,0,0,0,0
11739487,63,Female,Married,Chicago,Illinois,United States,Yes,1982,1KV-Liberal Arts & Sciences,BALAS: Bachelor of Arts in Liberal Arts & Sciences,Main site,2022-03-17 00:00:00,18,1,1,1
14326033,0,Female,Unknown,Virginia Beach,Virginia,United States,Yes,,,,No record,1900-01-01 00:00:00,0,0,0,0
10638894,52,Female,Unknown,Gainesville,Florida,United States,Yes,2006,1LL-School of Social Work,MSW: Master of Social Work,Holiday Promo '22,2022-11-05 00:00:00,0,0,0,0
10738477,59,Female,Unknown,Plainfield,Illinois,United States,Yes,2007,4PH-Liberal Arts & Sciences,BA: Bachelor of Arts,Main site,2022-09-13 00:00:00,0,0,0,0
11453360,51,Female,Single,Sadorus,Illinois,United States,Yes,1993,"1KL-Agr, Consumer, & Env Sciences",BS: Bachelor of Science,No record,1900-01-01 00:00:00,0,0,0,0
11485604,54,Male,Married,Grayslake,Illinois,United States,Yes,1989,1KV-Liberal Arts & Sciences,BALAS: Bachelor of Arts in Liberal Arts & Sciences,No record,1900-01-01 00:00:00,0,0,0,0
11361311,93,Male,Married,Mahomet,Illinois,United States,Yes,1967,1LP-School of Information Sciences,MS: Master of Science,No record,1900-01-01 00:00:00,0,0,0,0
11398303,74,Female,Divorced,Vallejo,California,United States,Yes,1970,1KR-Fine & Applied Arts,BMUS: Bachelor of Music,No record,1900-01-01 00:00:00,0,0,0,0
10930720,30,Female,Unknown,Des Plaines,Illinois,United States,Yes,2014,1KP-Grainger Engineering,BS: Bachelor of Science,Main site,2022-07-12 00:00:00,0,0,0,0
